id,dimension_code,principle_code,title,statement,misbelief,truth_reframe,coach_prompt,tags,use_cases,source_doc,embedding_text,created_at,updated_at,truth_property_tags,verification_mode,fact_layer,reality_layer
tp_cog_055,cognition,COG_005,家庭對話中的先入為主盲點,在家庭對話中，先用先入為主解讀局面，忽略了可被驗證的事實，讓責任位置變得混亂。,我的第一個解讀若帶著先入為主，那就一定是真相。,先入為主只是其中一種解讀，不是全部事實。,拿掉先入為主後，還有哪些事實仍然成立？,"[""認知"", ""先入為主"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,cognition 認知 COG_005 先入為主 家庭對話中的先入為主盲點 在家庭對話中，先用先入為主解讀局面，忽略了可被驗證的事實，讓責任位置變得混亂。 我的第一個解讀若帶著先入為主，那就一定是真相。 先入為主只是其中一種解讀，不是全部事實。 認知 先入為主 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_056,cognition,COG_005,伴侶衝突中的先入為主盲點,在伴侶衝突中，先用先入為主解讀局面，忽略了可被驗證的事實，使真正的需求被遮住。,我的第一個解讀若帶著先入為主，那就一定是真相。,先入為主只是其中一種解讀，不是全部事實。,拿掉先入為主後，還有哪些事實仍然成立？,"[""認知"", ""先入為主"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,cognition 認知 COG_005 先入為主 伴侶衝突中的先入為主盲點 在伴侶衝突中，先用先入為主解讀局面，忽略了可被驗證的事實，使真正的需求被遮住。 我的第一個解讀若帶著先入為主，那就一定是真相。 先入為主只是其中一種解讀，不是全部事實。 認知 先入為主 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_057,cognition,COG_006,金錢選擇中的標籤化盲點,在金錢選擇中，先用標籤化解讀局面，忽略了可被驗證的事實，讓反饋失去作用。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 金錢選擇中的標籤化盲點 在金錢選擇中，先用標籤化解讀局面，忽略了可被驗證的事實，讓反饋失去作用。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_058,cognition,COG_006,健康壓力中的標籤化盲點,在健康壓力中，先用標籤化解讀局面，忽略了可被驗證的事實，讓信任開始鬆動。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 健康壓力中的標籤化盲點 在健康壓力中，先用標籤化解讀局面，忽略了可被驗證的事實，讓信任開始鬆動。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_059,cognition,COG_006,創作卡關中的標籤化盲點,在創作卡關中，先用標籤化解讀局面，忽略了可被驗證的事實，讓決定越來越僵硬。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 創作卡關中的標籤化盲點 在創作卡關中，先用標籤化解讀局面，忽略了可被驗證的事實，讓決定越來越僵硬。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_060,cognition,COG_006,靈性實踐中的標籤化盲點,在靈性實踐中，先用標籤化解讀局面，忽略了可被驗證的事實，讓內在更難安定。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 靈性實踐中的標籤化盲點 在靈性實踐中，先用標籤化解讀局面，忽略了可被驗證的事實，讓內在更難安定。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_061,cognition,COG_006,重大失落中的標籤化盲點,在重大失落中，先用標籤化解讀局面，忽略了可被驗證的事實，使互動落入重複循環。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 重大失落中的標籤化盲點 在重大失落中，先用標籤化解讀局面，忽略了可被驗證的事實，使互動落入重複循環。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_062,cognition,COG_006,教養現場中的標籤化盲點,在教養現場中，先用標籤化解讀局面，忽略了可被驗證的事實，讓看見真相的空間縮小。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 教養現場中的標籤化盲點 在教養現場中，先用標籤化解讀局面，忽略了可被驗證的事實，讓看見真相的空間縮小。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_063,cognition,COG_006,團隊回饋中的標籤化盲點,在團隊回饋中，先用標籤化解讀局面，忽略了可被驗證的事實，讓支持變成壓力。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 團隊回饋中的標籤化盲點 在團隊回饋中，先用標籤化解讀局面，忽略了可被驗證的事實，讓支持變成壓力。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_064,cognition,COG_006,社群曝光中的標籤化盲點,在社群曝光中，先用標籤化解讀局面，忽略了可被驗證的事實，讓改變停在表面。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 社群曝光中的標籤化盲點 在社群曝光中，先用標籤化解讀局面，忽略了可被驗證的事實，讓改變停在表面。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_065,cognition,COG_006,家庭對話中的標籤化盲點,在家庭對話中，先用標籤化解讀局面，忽略了可被驗證的事實，讓資源交換變得扭曲。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 家庭對話中的標籤化盲點 在家庭對話中，先用標籤化解讀局面，忽略了可被驗證的事實，讓資源交換變得扭曲。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_066,cognition,COG_006,伴侶衝突中的標籤化盲點,在伴侶衝突中，先用標籤化解讀局面，忽略了可被驗證的事實，讓對話逐漸失衡。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 伴侶衝突中的標籤化盲點 在伴侶衝突中，先用標籤化解讀局面，忽略了可被驗證的事實，讓對話逐漸失衡。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_067,cognition,COG_006,職場協作中的標籤化盲點,在職場協作中，先用標籤化解讀局面，忽略了可被驗證的事實，讓界線變得模糊。,我的第一個解讀若帶著標籤化，那就一定是真相。,標籤化只是其中一種解讀，不是全部事實。,拿掉標籤化後，還有哪些事實仍然成立？,"[""認知"", ""標籤化"", ""職場""]","[""工作"", ""團隊""]",TruthOS seed dataset,cognition 認知 COG_006 標籤化 職場協作中的標籤化盲點 在職場協作中，先用標籤化解讀局面，忽略了可被驗證的事實，讓界線變得模糊。 我的第一個解讀若帶著標籤化，那就一定是真相。 標籤化只是其中一種解讀，不是全部事實。 認知 標籤化 職場 工作 團隊,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_068,cognition,COG_007,健康壓力中的自我否定盲點,在健康壓力中，先用自我否定解讀局面，忽略了可被驗證的事實，讓責任位置變得混亂。,我的第一個解讀若帶著自我否定，那就一定是真相。,自我否定只是其中一種解讀，不是全部事實。,拿掉自我否定後，還有哪些事實仍然成立？,"[""認知"", ""自我否定"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,cognition 認知 COG_007 自我否定 健康壓力中的自我否定盲點 在健康壓力中，先用自我否定解讀局面，忽略了可被驗證的事實，讓責任位置變得混亂。 我的第一個解讀若帶著自我否定，那就一定是真相。 自我否定只是其中一種解讀，不是全部事實。 認知 自我否定 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_069,cognition,COG_007,創作卡關中的自我否定盲點,在創作卡關中，先用自我否定解讀局面，忽略了可被驗證的事實，使真正的需求被遮住。,我的第一個解讀若帶著自我否定，那就一定是真相。,自我否定只是其中一種解讀，不是全部事實。,拿掉自我否定後，還有哪些事實仍然成立？,"[""認知"", ""自我否定"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,cognition 認知 COG_007 自我否定 創作卡關中的自我否定盲點 在創作卡關中，先用自我否定解讀局面，忽略了可被驗證的事實，使真正的需求被遮住。 我的第一個解讀若帶著自我否定，那就一定是真相。 自我否定只是其中一種解讀，不是全部事實。 認知 自我否定 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_cog_070,cognition,COG_007,靈性實踐中的自我否定盲點,在靈性實踐中，先用自我否定解讀局面，忽略了可被驗證的事實，讓反饋失去作用。,我的第一個解讀若帶著自我否定，那就一定是真相。,自我否定只是其中一種解讀，不是全部事實。,拿掉自我否定後，還有哪些事實仍然成立？,"[""認知"", ""自我否定"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,cognition 認知 COG_007 自我否定 靈性實踐中的自我否定盲點 在靈性實踐中，先用自我否定解讀局面，忽略了可被驗證的事實，讓反饋失去作用。 我的第一個解讀若帶著自我否定，那就一定是真相。 自我否定只是其中一種解讀，不是全部事實。 認知 自我否定 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
